PANID,WEEK,UNITs,OUTLET,DOLLARS,IRI_KEY,COLUPC,city,chain,*STUBSPEC 1440RC,VOL_EQ,PRODUCT TYPE,FLAVOR/SCENT,FORM,PACKAGE,BREWING METHOD,L5,brand,income,size,race
3143370,1415,1,GR,4,233779,22550081122,Eau Claire,6,        +FGCFS REG GRND CFE DECAF    3OZ 0 2 25500 81122 1  1 0.1875RP   06772,0,COFFEE,REGULAR,GROUND,BOX,COFFEE BAG,FOLGERS COFFEE SINGLES,2,7,1,1
3143404,1374,1,GR,5,233779,12550080273,Eau Claire,6,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,1,
3143412,,,,,,,,,,,,,,,,,,11,2,1
3143420,1383,1,GR,7,233779,12550080273,Eau Claire,6,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,1,4,1
3143420,1392,1,GR,5,233779,12550006817,Eau Claire,6,        +FOLGR CLSRS GRND CFE       26OZ 0 1 25500  6817 1  1 1.6250RP   02776,2,COFFEE,CLASSIC ROAST,GROUND,PLASTIC CONTAINER,ALL PURPOSE,FOLGERS,2,1,4,1
3143420,1397,1,GR,3,233779,12550080262,Eau Claire,6,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80262 1  1 0.8125RP   02761,1,COFFEE,CLASSIC ROAST,GROUND,BRICKPACK,ALL PURPOSE,FOLGERS,2,1,4,1
3143420,1398,1,GR,3,233779,12550080262,Eau Claire,6,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80262 1  1 0.8125RP   02761,1,COFFEE,CLASSIC ROAST,GROUND,BRICKPACK,ALL PURPOSE,FOLGERS,2,1,4,1
3143420,1403,1,GR,3,233779,12550080262,Eau Claire,6,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80262 1  1 0.8125RP   02761,1,COFFEE,CLASSIC ROAST,GROUND,BRICKPACK,ALL PURPOSE,FOLGERS,2,1,4,1
3143420,1410,1,GR,5,233779,12550006817,Eau Claire,6,        +FOLGR CLSRS GRND CFE       26OZ 0 1 25500  6817 1  1 1.6250RP   02776,2,COFFEE,CLASSIC ROAST,GROUND,PLASTIC CONTAINER,ALL PURPOSE,FOLGERS,2,1,4,1
3143578,1389,1,GR,7,653776,22550000053,Eau Claire,8,        +FLCOH CLMBI GRND CFE     34.5OZ 0 2 25500    53 1  1 2.1563RP   02836,2,COFFEE,COLOMBIAN,GROUND,CAN,AUTOMATIC DRIP,FOLGERS COFFEE HOUSE,2,6,2,1
3143594,1394,1,GR,11,264075,11114110013,Eau Claire,7,        +8OCLK DKRST WBCFE CAFEN  34.5OZ 0 1 11141 10013 1  1 2.1563RP   12665,2,WHOLE BEAN COFFEE,DARK ROAST,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,12,2,1
3143594,1414,1,GR,11,264075,11114110013,Eau Claire,7,        +8OCLK DKRST WBCFE CAFEN  34.5OZ 0 1 11141 10013 1  1 2.1563RP   12665,2,WHOLE BEAN COFFEE,DARK ROAST,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,12,2,1
3143651,,,,,,,,,,,,,,,,,,6,1,1
3143719,1392,1,GR,3,233779,34300070150,Eau Claire,6,        +MAXHS FRCHR GRND CFE     11.5OZ 0 3 43000 70150 1  1 0.7188RP   00125,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3143719,1396,1,GR,3,264075,34300070150,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 3 43000 70150 1  1 0.7188RP   00125,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3143719,1399,1,GR,3,233779,34300070150,Eau Claire,6,        +MAXHS FRCHR GRND CFE     11.5OZ 0 3 43000 70150 1  1 0.7188RP   00125,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3143842,,,,,,,,,,,,,,,,,,7,3,1
3143859,,,,,,,,,,,,,,,,,,8,2,1
3143883,,,,,,,,,,,,,,,,,,7,5,1
3143941,,,,,,,,,,,,,,,,,,6,5,1
3143966,1419,1,GR,7,233779,14300070170,Eau Claire,6,        +MAXHS FRCHR GRND CFE     34.5OZ 0 1 43000 70170 1  1 2.1563RP   00127,2,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,11,1,1
3143990,,,,,,,,,,,,,,,,,,11,4,1
3144014,,,,,,,,,,,,,,,,,,11,2,1
3144030,,,,,,,,,,,,,,,,,,9,2,1
3144105,,,,,,,,,,,,,,,,,,7,1,1
3144113,,,,,,,,,,,,,,,,,,6,1,
3144139,1420,1,GR,5,233779,14300070630,Eau Claire,6,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,10,2,1
3144162,,,,,,,,,,,,,,,,,,4,2,1
3144188,,,,,,,,,,,,,,,,,,6,2,1
3144212,1391,1,GR,7,653776,62550020012,Eau Claire,8,        +FLCOH GRTSP GRND CFE     34.5OZ 0 6 25500 20012 1  1 2.1563RP   02850,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,6,4,1
3144212,1396,1,GR,7,653776,42550082102,Eau Claire,8,        +FLCOH FRCHR GRND CFE     34.5OZ 0 4 25500 82102 1  1 2.1563RP   02844,2,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,6,4,1
3144253,,,,,,,,,,,,,,,,,,10,2,1
3144386,,,,,,,,,,,,,,,,,,9,3,1
3144410,,,,,,,,,,,,,,,,,,10,3,1
3144451,,,,,,,,,,,,,,,,,,9,3,1
3144683,,,,,,,,,,,,,,,,,,5,3,1
3144741,,,,,,,,,,,,,,,,,,8,4,1
3144766,1383,1,GR,7,1085053,12550006541,Eau Claire,8,        +FGSLT CLSRS GRND CFE     34.5OZ 0 1 25500  6541 1  1 2.1563RP   02862,2,COFFEE,CLASSIC ROAST,GROUND,CANISTER,ALL PURPOSE,FOLGERS LITE,2,6,2,1
3144766,1416,1,GR,7,257871,22550006541,Eau Claire,7,        +FOLGR CLSRS GRND CFE     34.5OZ 0 2 25500  6541 1  1 2.1563RP   02779,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
3144766,1425,1,GR,7,257871,22550006541,Eau Claire,7,        +FOLGR CLSRS GRND CFE     34.5OZ 0 2 25500  6541 1  1 2.1563RP   02779,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
3144782,1374,1,GR,7,653776,22550000053,Eau Claire,8,        +FLCOH CLMBI GRND CFE     34.5OZ 0 2 25500    53 1  1 2.1563RP   02836,2,COFFEE,COLOMBIAN,GROUND,CAN,AUTOMATIC DRIP,FOLGERS COFFEE HOUSE,2,7,3,1
3144782,1378,1,GR,7,653776,14300070630,Eau Claire,8,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,3,1
3144782,1389,2,GR,7,653776,12550080273,Eau Claire,8,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,3,1
3144782,1408,1,GR,7,653776,14300070630,Eau Claire,8,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,3,1
3144782,1411,1,GR,6,653776,12550080273,Eau Claire,8,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,3,1
3144782,1418,1,GR,7,653776,12550080273,Eau Claire,8,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,3,1
3144782,1424,1,GR,5,653776,14300070522,Eau Claire,8,        +MAXHS MSTBD GRND CFE     34.5OZ 0 1 43000 70522 1  1 2.1563RP   00137,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,3,1
3144857,1387,1,GR,4,257871,12550080258,Eau Claire,7,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,1,1,1
3144857,1421,1,GR,5,257871,12550080273,Eau Claire,7,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,1,1,1
3144857,1425,1,GR,4,257871,22550080031,Eau Claire,7,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,1,1,1
3144873,1375,1,GR,3,1085053,22550080031,Eau Claire,8,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
3144873,1375,1,GR,4,1085053,22550081122,Eau Claire,8,        +FGCFS REG GRND CFE DECAF    3OZ 0 2 25500 81122 1  1 0.1875RP   06772,0,COFFEE,REGULAR,GROUND,BOX,COFFEE BAG,FOLGERS COFFEE SINGLES,2,7,2,1
3144931,1383,1,GR,3,1085053,12550080258,Eau Claire,8,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,1,1
3144998,1388,1,GR,4,233779,12550006874,Eau Claire,6,        +FOLGR HZLNT GRND CFE     11.5OZ 0 1 25500  6874 1  1 0.7188RP   06756,1,COFFEE,HAZELNUT,GROUND,CANISTER,ALL PURPOSE,FOLGERS,2,11,3,1
3144998,1419,1,GR,4,233779,12550006321,Eau Claire,6,        +FOLGR SPLRS GRND CFE     34.5OZ 0 1 25500  6321 1  1 2.1563RP   02820,2,COFFEE,SPECIAL ROAST,GROUND,CAN,AUTOMATIC DRIP,FOLGERS,2,11,3,1
3144998,1419,1,GR,4,233779,12550080273,Eau Claire,6,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,3,1
3144998,1425,2,GR,10,233779,14300070630,Eau Claire,6,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,11,3,1
3145052,1392,1,GR,7,264075,12550006818,Eau Claire,7,        +FOLGR CLSRS GRND CFE       26OZ 0 1 25500  6818 1  1 1.6250RP   06752,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,5,1,1
3145052,1413,1,GR,4,264075,22550080031,Eau Claire,7,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,5,1,1
3145060,1388,1,GR,8,264075,14300070342,Eau Claire,7,        +MXHLT REG GRND CFE       34.5OZ 0 1 43000 70342 1  1 2.1563RP   00180,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE LITE,1,8,4,1
3145060,1389,1,GR,4,264075,12550006321,Eau Claire,7,        +FOLGR SPLRS GRND CFE     34.5OZ 0 1 25500  6321 1  1 2.1563RP   02820,2,COFFEE,SPECIAL ROAST,GROUND,CAN,AUTOMATIC DRIP,FOLGERS,2,8,4,1
3145060,1389,1,GR,7,264075,12550006541,Eau Claire,7,        +FGSLT CLSRS GRND CFE     34.5OZ 0 1 25500  6541 1  1 2.1563RP   02862,2,COFFEE,CLASSIC ROAST,GROUND,CANISTER,ALL PURPOSE,FOLGERS LITE,2,8,4,1
3145060,1389,1,GR,4,264075,42550082102,Eau Claire,7,        +FLCOH FRCHR GRND CFE     34.5OZ 0 4 25500 82102 1  1 2.1563RP   02844,2,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,8,4,1
3145060,1404,1,GR,4,264075,12550007085,Eau Claire,7,        +FSMSM REG GRND CFE       11.5OZ 0 1 25500  7085 1  1 0.7188RP   06774,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS SIMPLY SMOOTH,2,8,4,1
3145094,,,,,,,,,,,,,,,,,,5,2,1
3145128,1388,1,GR,7,653776,12550080273,Eau Claire,8,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,5,2,1
3145128,1400,1,GR,7,653776,12550006321,Eau Claire,8,        +FOLGR SPLRS GRND CFE     34.5OZ 0 1 25500  6321 1  1 2.1563RP   02820,2,COFFEE,SPECIAL ROAST,GROUND,CAN,AUTOMATIC DRIP,FOLGERS,2,5,2,1
3145128,1420,1,GR,5,653776,14300070522,Eau Claire,8,        +MAXHS MSTBD GRND CFE     34.5OZ 0 1 43000 70522 1  1 2.1563RP   00137,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,5,2,1
3145136,,,,,,,,,,,,,,,,,,11,4,1
3145151,,,,,,,,,,,,,,,,,,7,4,1
3145169,,,,,,,,,,,,,,,,,,10,3,1
3145193,1400,1,GR,7,653776,14300070342,Eau Claire,8,        +MXHLT REG GRND CFE       34.5OZ 0 1 43000 70342 1  1 2.1563RP   00180,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE LITE,1,8,2,1
3145235,,,,,,,,,,,,,,,,,,1,1,1
3145326,,,,,,,,,,,,,,,,,,12,2,1
3145342,1375,1,GR,3,1085053,22550081121,Eau Claire,8,        +FGCFS CLSRS GRND CFE CAFEN  3OZ 0 2 25500 81121 1  1 0.1875RP   02856,0,COFFEE,CLASSIC ROAST,GROUND,INDIVDL WRAP IN BOX,COFFEE BAG,FOLGERS COFFEE SINGLES,2,6,2,1
3145409,,,,,,,,,,,,,,,,,,4,2,1
3145458,1384,1,GR,7,653776,22550000053,Eau Claire,8,        +FLCOH CLMBI GRND CFE     34.5OZ 0 2 25500    53 1  1 2.1563RP   02836,2,COFFEE,COLOMBIAN,GROUND,CAN,AUTOMATIC DRIP,FOLGERS COFFEE HOUSE,2,4,2,3
3145458,1424,1,GR,3,653776,14300075105,Eau Claire,8,        +MAXHS CSPME GRND CFE       11OZ 0 1 43000 75105 1  1 0.6875RP   00120,1,COFFEE,COLOMBIAN SUPREME,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,4,2,3
3145466,1377,1,GR,4,264075,14300070155,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3145466,1379,1,GR,4,264075,14300070155,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3145466,1385,2,GR,8,264075,14300070155,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3145466,1387,1,GR,4,264075,14300070155,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3145466,1393,1,GR,4,264075,14300070155,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3145466,1397,2,GR,8,264075,14300070155,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3145466,1418,1,GR,4,264075,14300070155,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3145466,1421,2,GR,8,264075,14300070155,Eau Claire,7,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,2,1
3145482,,,,,,,,,,,,,,,,,,8,1,1
3145516,,,,,,,,,,,,,,,,,,4,1,1
3145524,,,,,,,,,,,,,,,,,,11,4,1
3145540,1398,1,GR,7,653776,14300070630,Eau Claire,8,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,4,1
3145540,1418,1,GR,7,653776,12550080273,Eau Claire,8,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,9,4,1
3145573,1374,2,GR,9,653776,12550080273,Eau Claire,8,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
3145573,1385,1,GR,7,653776,32550006281,Eau Claire,8,        +FLCOH BKFBL GRND CFE     34.5OZ 0 3 25500  6281 1  1 2.1563RP   02831,2,COFFEE,BREAKFAST BLEND,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,6,2,1
3145573,1417,2,GR,10,653776,14300070522,Eau Claire,8,        +MAXHS MSTBD GRND CFE     34.5OZ 0 1 43000 70522 1  1 2.1563RP   00137,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
3145623,1384,1,GR,4,233779,22550081122,Eau Claire,6,        +FGCFS REG GRND CFE DECAF    3OZ 0 2 25500 81122 1  1 0.1875RP   06772,0,COFFEE,REGULAR,GROUND,BOX,COFFEE BAG,FOLGERS COFFEE SINGLES,2,6,2,1
3145623,1416,1,GR,4,233779,22550080031,Eau Claire,6,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
3145722,1377,1,GR,4,233779,12550006764,Eau Claire,6,        +FOLGR FVAN GRND CFE      11.5OZ 0 1 25500  6764 1  1 0.7188RP   02790,1,COFFEE,FRENCH VANILLA,GROUND,CAN,ALL PURPOSE,FOLGERS,2,12,2,1
3145722,1378,1,GR,4,257871,12550006310,Eau Claire,7,        +FOLGR FVAN WBCFE CAFEN     12OZ 0 1 25500  6310 1  1 0.7500RP   12125,1,WHOLE BEAN COFFEE,FRENCH VANILLA,MISSING,FOIL BAG,MISSING,FOLGERS,2,12,2,1
3145722,1386,1,GR,4,257871,12550006310,Eau Claire,7,        +FOLGR FVAN WBCFE CAFEN     12OZ 0 1 25500  6310 1  1 0.7500RP   12125,1,WHOLE BEAN COFFEE,FRENCH VANILLA,MISSING,FOIL BAG,MISSING,FOLGERS,2,12,2,1
3145722,1392,1,GR,4,233779,12550007043,Eau Claire,6,        +FOLGR CHSLK GRND CFE     11.5OZ 0 1 25500  7043 1  1 0.7188RP   02757,1,COFFEE,CHOCOLATE SILK,GROUND,CAN,ALL PURPOSE,FOLGERS,2,12,2,1
3145722,1392,1,GR,3,233779,12550080258,Eau Claire,6,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,12,2,1
3145722,1402,1,GR,4,233779,12550006763,Eau Claire,6,        +FOLGR HZLNT GRND CFE     11.5OZ 0 1 25500  6763 1  1 0.7188RP   02797,1,COFFEE,HAZELNUT,GROUND,CAN,FOR ALL COFEE MAKERS,FOLGERS,2,12,2,1
3145722,1402,1,GR,4,233779,12550007043,Eau Claire,6,        +FOLGR CHSLK GRND CFE     11.5OZ 0 1 25500  7043 1  1 0.7188RP   02757,1,COFFEE,CHOCOLATE SILK,GROUND,CAN,ALL PURPOSE,FOLGERS,2,12,2,1
3145722,1402,1,GR,3,233779,12550080258,Eau Claire,6,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,12,2,1
3145722,1418,1,GR,4,233779,12550006764,Eau Claire,6,        +FOLGR FVAN GRND CFE      11.5OZ 0 1 25500  6764 1  1 0.7188RP   02790,1,COFFEE,FRENCH VANILLA,GROUND,CAN,ALL PURPOSE,FOLGERS,2,12,2,1
3145839,1374,2,GR,13,653776,32550006281,Eau Claire,8,        +FLCOH BKFBL GRND CFE     34.5OZ 0 3 25500  6281 1  1 2.1563RP   02831,2,COFFEE,BREAKFAST BLEND,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,5,2,1
3145839,1389,1,GR,4,653776,12550080273,Eau Claire,8,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,5,2,1
3145839,1389,1,GR,4,653776,32550006281,Eau Claire,8,        +FLCOH BKFBL GRND CFE     34.5OZ 0 3 25500  6281 1  1 2.1563RP   02831,2,COFFEE,BREAKFAST BLEND,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,5,2,1
3145839,1423,1,GR,3,257871,32550006279,Eau Claire,7,        +FLCOH BKFBL GRND CFE     11.5OZ 0 3 25500  6279 1  1 0.7188RP   02828,1,COFFEE,BREAKFAST BLEND,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,5,2,1
3145839,1423,1,GR,3,257871,42550080288,Eau Claire,7,        +FLCOH GRTSP GRND CFE     11.5OZ 0 4 25500 80288 1  1 0.7188RP   02847,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,5,2,1
3145912,1383,1,GR,6,228037,12550006817,Eau Claire,6,        +FOLGR CLSRS GRND CFE       26OZ 0 1 25500  6817 1  1 1.6250RP   02776,2,COFFEE,CLASSIC ROAST,GROUND,PLASTIC CONTAINER,ALL PURPOSE,FOLGERS,2,10,4,1
3145912,1425,1,GR,7,264075,14300070630,Eau Claire,7,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,10,4,1
3145920,,,,,,,,,,,,,,,,,,8,2,1
3145987,,,,,,,,,,,,,,,,,,10,2,1
3146159,,,,,,,,,,,,,,,,,,5,1,1
3146175,,,,,,,,,,,,,,,,,,4,3,1
3146217,1400,1,GR,4,233779,12550006858,Eau Claire,6,        +FOLGR FCLRS POD CFE      3.95OZ 0 1 25500  6858 1  1 0.2469RP   06754,0,COFFEE,MISSING,POD,FOIL BAG,HOME CAFE SYSTEM,FOLGERS,2,10,2,1
3146217,1400,1,GR,4,233779,12550006859,Eau Claire,6,        +FOLGR FVAN POD CFE       3.95OZ 0 1 25500  6859 1  1 0.2469RP   02793,0,COFFEE,FRENCH VANILLA,POD,FOIL BAG,HOME CAFE SYSTEM,FOLGERS,2,10,2,1
3146217,1409,2,GR,2,257871,12550006858,Eau Claire,7,        +FOLGR FCLRS POD CFE      3.95OZ 0 1 25500  6858 1  1 0.2469RP   06754,0,COFFEE,MISSING,POD,FOIL BAG,HOME CAFE SYSTEM,FOLGERS,2,10,2,1
3146225,1416,1,GR,11,653776,11114110317,Eau Claire,8,        +8OCLK BLCDB WBCFE HLFCF    36OZ 0 1 11141 10317 1  1 2.2500RP   12653,2,WHOLE BEAN COFFEE,BALANCED BLEND,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,12,2,1
3146258,1404,1,GR,6,1085053,14300070342,Eau Claire,8,        +MXHLT REG GRND CFE       34.5OZ 0 1 43000 70342 1  1 2.1563RP   00180,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE LITE,1,11,4,1
3146258,1426,1,GR,5,257871,12550080273,Eau Claire,7,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,11,4,1
3146282,,,,,,,,,,,,,,,,,,11,4,1
3146308,,,,,,,,,,,,,,,,,,9,5,1
3146340,,,,,,,,,,,,,,,,,,1,1,1
3146498,1374,1,GR,11,233779,21114110206,Eau Claire,6,        +8OCLK FRCHR WBCFE CAFEN    36OZ 0 2 11141 10206 1  1 2.2500RP   12668,2,WHOLE BEAN COFFEE,FRENCH ROAST,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,8,4,1
3146498,1398,1,GR,12,233779,11114110126,Eau Claire,6,        +8OCLK CLMBN WBCFE CAFEN    36OZ 0 1 11141 10126 1  1 2.2500RP   12663,2,WHOLE BEAN COFFEE,COLUMBIAN,MISSING,RESEALABLE BAG,MISSING,EIGHT O CLOCK,3,8,4,1
3146498,1412,1,GR,4,233779,11114110010,Eau Claire,6,        +8OCLK FRCHR WBCFE CAFEN    12OZ 0 1 11141 10010 1  1 0.7500RP   12667,1,WHOLE BEAN COFFEE,FRENCH ROAST,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,8,4,1
3146498,1412,1,GR,4,233779,11114110115,Eau Claire,6,        +8OCLK HZLNT WBCFE CAFEN    12OZ 0 1 11141 10115 1  1 0.7500RP   12672,1,WHOLE BEAN COFFEE,HAZELNUT,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,8,4,1
